ID_CLIENTE,ANTIGUEDAD_MESES,TIPO_TARJETA,LINEA_CREDITO,RNG_LINEA,DEUDA_TARJETA,SEGMENTO_BANCO,AMBITO,ZONA,EDAD,SEXO,ECIVIL,Total_facturacion,Num_compras
C0002282,R4. [24-MAS>,ORO,5000,6000,5434.32,SEGMENTO BRONCE,L,MODERNA,33,M,SOLTERO,2754.97,13
C0002291,R4. [24-MAS>,CLASICA,9000,10000,8787.91,SEGMENTO ORO,L,MODERNA,61,M,CASADO,2632.38,17
C0002293,R4. [24-MAS>,CLASICA,10000,10000,939.88,SEGMENTO ORO,P,PROVINCIA,43,F,CASADO,1341.34,9
C0002294,R4. [24-MAS>,ORO,7500,8000,1354.37,SEGMENTO ORO,L,CENTRO,,M,CASADO,10551.16,19
C0002296,R4. [24-MAS>,CLASICA,7000,8000,7.9,SEGMENTO PLATA,L,CENTRO,44,F,SOLTERO,4965.9,5
C0002297,R4. [24-MAS>,CLASICA,4000,4000,3892.5,SEGMENTO PLATA,L,MODERNA,37,M,SOLTERO,1548.1,16
C0002298,R4. [24-MAS>,CLASICA,4800,6000,1756.5,SEGMENTO PLATA,L,NORTE,32,M,SOLTERO,2017.45,25
C0002302,R4. [24-MAS>,CLASICA,3200,4000,3170.28,SEGMENTO PLATA,L,MODERNA,37,F,SOLTERO,1742.95,7
C0002303,R4. [24-MAS>,CLASICA,13400,14000,-0.14,SEGMENTO PLATA,L,ESTE,37,F,SOLTERO,2280.67,2
C0002304,R4. [24-MAS>,CLASICA,20000,20000,435.27,SEGMENTO PLATA,L,MODERNA,49,M,SOLTERO,518.11,2
C0002305,R4. [24-MAS>,CLASICA,34300,36000,208.93,SEGMENTO PLATA,L,NORTE,34,F,SOLTERO,401.86,1
C0002306,R4. [24-MAS>,ORO,6000,6000,6536.07,SEGMENTO ORO,L,MODERNA,58,F,SOLTERO,3629.45,18
C0002307,R4. [24-MAS>,PLATINUM,30000,30000,19066.1,SEGMENTO ORO,L,SUR,51,M,SOLTERO,10890.35,13
C0002310,R4. [24-MAS>,ORO,7500,8000,218.44,SEGMENTO ORO,L,ESTE,67,M,SOLTERO,1270.81,6
C0002311,R4. [24-MAS>,ORO,7500,8000,4649.21,SEGMENTO ORO,L,MODERNA,26,M,SOLTERO,1347.38,20
C0002314,R4. [24-MAS>,ORO,13500,14000,1138.9,SEGMENTO PLATA,L,NORTE,46,M,CASADO,1682.56,8
C0002315,R4. [24-MAS>,ORO,31500,32000,598.71,SEGMENTO ORO,L,NORTE,34,M,CASADO,599,1
C0002316,R4. [24-MAS>,CLASICA,8000,8000,0,SEGMENTO BRONCE,L,CENTRO,42,M,CASADO,2325,1
C0002317,R4. [24-MAS>,ORO,27600,28000,2124.19,SEGMENTO PLATA,L,CENTRO,70,M,CASADO,6279.18,5
C0002324,R4. [24-MAS>,CLASICA,2300,4000,2094.07,SEGMENTO BRONCE,L,MODERNA,49,M,CASADO,1626.91,9
C0002327,R4. [24-MAS>,ORO,3000,4000,2468.79,SEGMENTO PLATA,L,ESTE,38,M,SOLTERO,200,1
C0002328,R4. [24-MAS>,ORO,7800,8000,3241.47,SEGMENTO PLATA,L,MODERNA,60,M,CASADO,1643.49,8
C0002329,R4. [24-MAS>,ORO,7200,8000,6804.69,SEGMENTO ORO,L,MODERNA,44,M,SOLTERO,775.1,10
C0002332,R4. [24-MAS>,PLATINUM,12000,12000,12065.85,SEGMENTO PLATA,L,MODERNA,52,M,CASADO,2179,3
C0002337,R3. [12-24 M>,CLASICA,1500,2000,1452.68,SEGMENTO PLATA,L,MODERNA,34,F,CASADO,365.9,8
C0002338,R2. [6-12 M>,ORO,3000,4000,0,SEGMENTO PLATA,L,NORTE,36,M,SOLTERO,571.03,7
C0002340,R2. [6-12 M>,CLASICA,4700,6000,115.46,SEGMENTO PLATA,L,ESTE,29,M,SOLTERO,4144.58,15
C0002342,R2. [6-12 M>,CLASICA,950,2000,0,SEGMENTO BRONCE,L,MODERNA,48,M,SOLTERO,162.5,1
C0002345,R4. [24-MAS>,CLASICA,14000,14000,4378.63,SEGMENTO PLATA,L,CENTRO,49,F,CASADO,156,6
C0002347,R4. [24-MAS>,CLASICA,5000,6000,4332.65,SEGMENTO ORO,L,MODERNA,37,M,CASADO,3553.14,12
C0002348,R4. [24-MAS>,CLASICA,4500,6000,3400.4,SEGMENTO ORO,L,MODERNA,,M,CASADO,903.95,3
C0002352,R4. [24-MAS>,CLASICA,3400,4000,100,SEGMENTO PLATA,L,MODERNA,66,M,CASADO,1150.08,9
C0002353,R4. [24-MAS>,ORO,22500,24000,23282.65,SEGMENTO ORO,L,MODERNA,42,M,CASADO,22300.93,21
C0002354,R4. [24-MAS>,CLASICA,3300,4000,0,SEGMENTO PLATA,L,MODERNA,54,F,SOLTERO,3896.46,2
C0002355,R4. [24-MAS>,CLASICA,12750,14000,57.5,SEGMENTO PLATA,L,CENTRO,41,M,CASADO,495.28,5
C0002356,R4. [24-MAS>,CLASICA,10000,10000,241.03,SEGMENTO ORO,L,MODERNA,51,M,CASADO,1971.4,21
C0002357,R4. [24-MAS>,CLASICA,15900,16000,439.11,SEGMENTO PLATA,L,MODERNA,36,F,SOLTERO,5981.07,30
C0002358,R4. [24-MAS>,CLASICA,4000,4000,4101.57,SEGMENTO PLATA,L,MODERNA,30,F,SOLTERO,2627.43,10
C0002360,R4. [24-MAS>,CLASICA,21600,22000,0,SEGMENTO PLATA,L,MODERNA,52,F,SOLTERO,122.5,2
C0002366,R4. [24-MAS>,CLASICA,2700,4000,937.8,SEGMENTO PLATA,L,MODERNA,40,M,SOLTERO,1905.29,6
C0002367,R4. [24-MAS>,CLASICA,10500,12000,1442.82,SEGMENTO PLATA,L,MODERNA,51,M,CASADO,100,1
C0002368,R4. [24-MAS>,CLASICA,8000,8000,56.5,SEGMENTO BRONCE,L,MODERNA,50,F,SOLTERO,156,6
C0002370,R4. [24-MAS>,CLASICA,2000,2000,1946.34,SEGMENTO PLATA,L,NORTE,45,M,CASADO,550.2,4
C0002375,R4. [24-MAS>,ORO,15000,16000,505.83,SEGMENTO PLATA,L,MODERNA,50,M,CASADO,7074.9,17
C0002376,R4. [24-MAS>,CLASICA,5400,6000,763.82,SEGMENTO PLATA,L,MODERNA,54,F,SOLTERO,1890.29,8
C0002379,R4. [24-MAS>,ORO,6000,6000,-3.09,SEGMENTO PLATA,L,MODERNA,36,M,SOLTERO,1156.03,16
C0002380,R4. [24-MAS>,ORO,5000,6000,4672.72,SEGMENTO ORO,L,MODERNA,60,M,DIVORCIADO,438.28,8
C0002383,R4. [24-MAS>,CLASICA,1000,2000,500.47,SEGMENTO PLATA,L,NORTE,39,M,SOLTERO,350,2
C0002389,R4. [24-MAS>,CLASICA,5200,6000,432.77,SEGMENTO BRONCE,L,CENTRO,43,M,SOLTERO,1884.26,20
C0002390,R4. [24-MAS>,ORO,5685,6000,5364.94,SEGMENTO PLATA,L,CENTRO,53,F,SOLTERO,1210.41,10
C0002391,R4. [24-MAS>,ORO,10000,10000,9306.75,SEGMENTO ORO,L,MODERNA,55,M,SOLTERO,4272.56,13
C0002393,R4. [24-MAS>,ORO,15000,16000,1762.35,SEGMENTO PLATA,L,NORTE,36,M,SOLTERO,392.7,1
C0002395,R3. [12-24 M>,PLATINUM,10000,10000,65.1,SEGMENTO ORO,L,CENTRO,44,M,CASADO,5702.2,8
C0002396,R3. [12-24 M>,CLASICA,16000,16000,7919.69,SEGMENTO BRONCE,L,MODERNA,,M,SOLTERO,9832.44,31
C0002397,R3. [12-24 M>,ORO,3500,4000,1472.65,SEGMENTO ORO,L,MODERNA,54,M,CASADO,50,1
C0002401,R3. [12-24 M>,ORO,3000,4000,36.76,SEGMENTO BRONCE,L,MODERNA,26,F,SOLTERO,110.28,1
C0002407,R2. [6-12 M>,ORO,3000,4000,1521.44,SEGMENTO ORO,L,NORTE,42,M,CASADO,1670.34,2
C0002408,R2. [6-12 M>,CLASICA,800,2000,0,SEGMENTO BRONCE,L,CENTRO,35,F,SOLTERO,119,1
C0002409,R1. <0-6 M>,CLASICA,1500,2000,1380,SEGMENTO BRONCE,L,MODERNA,26,F,SOLTERO,1380,1
C0002410,R1. <0-6 M>,ORO,3000,4000,0,SEGMENTO PLATA,L,MODERNA,25,M,SOLTERO,1051.1,5
C0002412,R4. [24-MAS>,CLASICA,30000,30000,0,SEGMENTO ORO,L,CENTRO,,F,CASADO,645.58,1
C0002414,R4. [24-MAS>,CLASICA,25900,26000,2590.93,SEGMENTO PLATA,L,CENTRO,65,F,CASADO,3019.17,24
C0002416,R4. [24-MAS>,CLASICA,19200,20000,4533.89,SEGMENTO PLATA,L,MODERNA,38,M,CASADO,7592.74,14
C0002420,R4. [24-MAS>,ORO,17500,18000,11228.45,SEGMENTO PLATA,L,MODERNA,53,M,CASADO,3878.08,16
